id,exposure_endpoint_type,chemical,endpoint_value,endpoint_description,units,sex,life_cycle_stage,sample_size,location,type,age_specific,california_counties,condition,countries,error,lab,species,endpoint_value_original,endpoint_description_original,units_original,endpoint_value_numeric,endpoint_value_text,units_extracted,units_standardized,endpoint_description_standardized,data_type,has_error_range,is_quantitative,is_qualitative,has_numeric_value,has_units,dataset_source
8243,,,2.8,Mean fledged/successfully fledged nest,No. young fledged/nest,,Fledgling,"2008: 25, 2009: 36 nests","44.09522, -103.22743",Exposure Factor Datasets,,,,USA,0.09,,Birds,2.8,Mean fledged/successfully fledged nest,No. young fledged/nest,2.8,,,No. young fledged/nest,Other,quantitative,false,true,false,true,true,exposure
8260,Population Density,,2.92,Mean relative abundance of 10 countires in the Americas,,,,,"45.42177, -75.69122",Exposure Factor Datasets,,,,,2.49,,Birds,2.92,Mean relative abundance of 10 countires in the Americas,,2.92,,,,Other,quantitative,false,true,false,true,false,exposure
8262,Population Density,,See citation Tables 14 & 15,"Minimum density",Individuals/36.2 m radius,B,Both Adults and Juveniles,See citation,,Exposure Factor Datasets,,,,USA,,,Birds,See citation Tables 14 & 15,"Minimum density",Individuals/36.2 m radius,14,See citation Tables 14 & 15,,Individuals/36.2 m radius,Other,mixed,false,false,false,true,true,exposure
8279,Foraging Distance,,"2005: 20.0, 2006: 26.8",Distance moved between daily observations,m,M,Adult,"2005: 4, 2006: 6","38.0409144, -122.6199638",Exposure Factor Datasets,,Sonoma,,USA,"2005: 1.6, 2006: 2.0",,Birds,"2005: 20.0, 2006: 26.8",Distance moved between daily observations,m,2005,"2005: 20.0, 2006: 26.8",,m,Other,quantitative,false,true,false,true,true,exposure
8281,Foraging Distance,,"2005: 26.9, 2006: 23.4",Distance moved between daily observations,m,F,Adult,"2005: 7, 2006: 4","38.0409144, -122.6199638",Exposure Factor Datasets,,Sonoma,,USA,"2005: 2.2, 2006: 1.9",,Birds,"2005: 26.9, 2006: 23.4",Distance moved between daily observations,m,2005,"2005: 26.9, 2006: 23.4",,m,Other,quantitative,false,true,false,true,true,exposure
8264,Population Density,,See citation Table 15,"Minimum density",Individuals/36.2 m radius,B,Both Adults and Juveniles,See citation,,Exposure Factor Datasets,,,,USA,,,Birds,See citation Table 15,"Minimum density",Individuals/36.2 m radius,15,See citation Table 15,,Individuals/36.2 m radius,Other,mixed,false,false,false,true,true,exposure
8286,Hatching Success,,86,% hatched,%,B,Embryo,128,"29.66939, -83.3891",Exposure Factor Datasets,,,,USA,,,Birds,86,% hatched,%,86,,,percent,Other,quantitative,false,true,false,true,true,exposure
8274,Population Density,,27,Individuals observed,Individuals,NR,Not Reported,,"28.519, -82.56833",Exposure Factor Datasets,,,,USA,,,Birds,27,Individuals observed,Individuals,27,,,Individuals,Other,quantitative,false,true,false,true,true,exposure
8268,Population Density,,5405,Estimated abundance,Individuals/3780 ha,B,Both Adults and Juveniles,5405,"38.23912, -122.03688",Exposure Factor Datasets,,,,USA,,,Birds,5405,Estimated abundance,Individuals/3780 ha,5405,,,Individuals/3780 ha,Other,quantitative,false,true,false,true,true,exposure
8271,Foraging Distance,,"2005: 23.1, 2006: 31.6",Distance moved between daily observations,m,M,Adult,"2005: 1, 2006: 1","Gambinini Marsh, 38⁰ 12' N, 122⁰ 35' W1",Exposure Factor Datasets,,Sonoma,,USA,"2005: 3.7, 2006: 6.4",,Birds,"2005: 23.1, 2006: 31.6",Distance moved between daily observations,m,2005,"2005: 23.1, 2006: 31.6",,m,Other,quantitative,false,true,false,true,true,exposure
8263,Population Density,,"1.67 (pi=1), 3.35 (pi=0.5)",Density estimate,,,Not Reported,,"7.90099, 125.28819",Exposure Factor Datasets,,,,USA,"0.20 (pi=1), 0.41 (pi=0.5)",,Birds,"1.67 (pi=1), 3.35 (pi=0.5)",Density estimate,,1.67,"1.67 (pi=1), 3.35 (pi=0.5)",,,Other,quantitative,false,true,false,true,false,exposure
8273,Foraging Distance,,24.3,Distance moved between daily observations,m,F,Adult,1,"Gambinini Marsh, 38⁰ 12' N, 122⁰ 35' W1",Exposure Factor Datasets,,Sonoma,,USA,3.8,,Birds,24.3,Distance moved between daily observations,m,24.3,,,m,Other,quantitative,false,true,false,true,true,exposure
8270,Population Density,,250,Estimated abundance,Individuals/543 ha,B,Both Adults and Juveniles,250,"44.75341, -124.05582",Exposure Factor Datasets,,,,USA,,,Birds,250,Estimated abundance,Individuals/543 ha,250,,,Individuals/543 ha,Other,quantitative,false,true,false,true,true,exposure
8278,Population Density,,"West pond: 16, Imperial Reservoir: 2, Squaw Lake: 10, Senator Wash: 21, Small Island: 1, Ferguson Lake: 5, Unnamed areas: 5",Individuals observed aurally,,B,Not Reported,,,Exposure Factor Datasets,,,,USA,,,Birds,"West pond: 16, Imperial Reservoir: 2, Squaw Lake: 10, Senator Wash: 21, Small Island: 1, Ferguson Lake: 5, Unnamed areas: 5",Individuals observed aurally,,16,"West pond: 16, Imperial Reservoir: 2, Squaw Lake: 10, Senator Wash: 21, Small Island: 1, Ferguson Lake: 5, Unnamed areas: 5",,,Other,quantitative,false,true,false,true,false,exposure
8276,Population Density,,10,Individuals observed,Individuals,NR,Not Reported,,"28.28914, -82.7236",Exposure Factor Datasets,,,,USA,,,Birds,10,Individuals observed,Individuals,10,,,Individuals,Other,quantitative,false,true,false,true,true,exposure
8280,Population Density,,"West pond: 11, Imperial Reservoir: 1, Squaw Lake: 4, Senator Wash: 2, Small Island: 0, Ferguson Lake: 0, Unnamed areas: 2",Individuals observed aurally,,B,Not Reported,,,Exposure Factor Datasets,,,,USA,,,Birds,"West pond: 11, Imperial Reservoir: 1, Squaw Lake: 4, Senator Wash: 2, Small Island: 0, Ferguson Lake: 0, Unnamed areas: 2",Individuals observed aurally,,11,"West pond: 11, Imperial Reservoir: 1, Squaw Lake: 4, Senator Wash: 2, Small Island: 0, Ferguson Lake: 0, Unnamed areas: 2",,,Other,quantitative,false,true,false,true,false,exposure
8282,Population Density,,"West pond: 22, Imperial Reservoir: 1, Squaw Lake: 6, Senator Wash: 10, Small Island: 0, Ferguson Lake: 5, Unnamed areas: 10",Individuals observed aurally,,B,Not Reported,,,Exposure Factor Datasets,,,,USA,,,Birds,"West pond: 22, Imperial Reservoir: 1, Squaw Lake: 6, Senator Wash: 10, Small Island: 0, Ferguson Lake: 5, Unnamed areas: 10",Individuals observed aurally,,22,"West pond: 22, Imperial Reservoir: 1, Squaw Lake: 6, Senator Wash: 10, Small Island: 0, Ferguson Lake: 5, Unnamed areas: 10",,,Other,quantitative,false,true,false,true,false,exposure
8283,Home Range,,"2005: 0.36, 2006: 0.99",Fixed kernel (95%),ha,M,Adult,"2005: 1, 2006: 1","Gambinini Marsh, 38⁰ 12' N, 122⁰ 35' W1",Exposure Factor Datasets,,Sonoma,,USA,,,Birds,"2005: 0.36, 2006: 0.99",Fixed kernel (95%),ha,2005,"2005: 0.36, 2006: 0.99",,ha,Other,quantitative,false,true,false,true,true,exposure
8272,Population Density,,2,Individuals observed,Individuals,NR,Not Reported,,"28.88387, -82.54003",Exposure Factor Datasets,,,,USA,,,Birds,2,Individuals observed,Individuals,2,,,Individuals,Other,quantitative,false,true,false,true,true,exposure
8284,Population Density,,"Mittry Lake: 9, Gila Main Gravity Cancal seepage: 9, Imperial Reservoir: 14, Large Island: 14, Imperial National Wildlife Refuge: 0",Individuals observed aurally,,B,Not Reported,,,Exposure Factor Datasets,,,,USA,,,Birds,"Mittry Lake: 9, Gila Main Gravity Cancal seepage: 9, Imperial Reservoir: 14, Large Island: 14, Imperial National Wildlife Refuge: 0",Individuals observed aurally,,9,"Mittry Lake: 9, Gila Main Gravity Cancal seepage: 9, Imperial Reservoir: 14, Large Island: 14, Imperial National Wildlife Refuge: 0",,,Other,quantitative,false,true,false,true,false,exposure
8285,Home Range,,1.393057523,Fixed kernel (95%),ha,F,Adult,1,"Gambinini Marsh, 38⁰ 12' N, 122⁰ 35' W1",Exposure Factor Datasets,,Sonoma,,USA,,,Birds,1.393057523,Fixed kernel (95%),ha,1.393057523,,,ha,Other,quantitative,false,true,false,true,true,exposure
8269,Population Density,,See citation Figure 1,Individuals/ha,,B,Both Adults and Juveniles,,"44.93326, -123.04382",Exposure Factor Datasets,,Contra Costa,,USA,,,Birds,See citation Figure 1,Individuals/ha,,1,See citation Figure 1,,,Other,mixed,false,false,false,true,false,exposure
8266,Population Density,,6914,Estimated abundance,Individuals/5531 ha,B,Both Adults and Juveniles,6914,"38.00525, -122.34855",Exposure Factor Datasets,,,,USA,,,Birds,6914,Estimated abundance,Individuals/5531 ha,6914,,,Individuals/5531 ha,Other,quantitative,false,true,false,true,true,exposure
8275,Foraging Distance,,"2005: 42.2, 2006: 25.8",Distance moved between daily observations,m,M,Adult,"2005: 5, 2006: 6","13.71772, -89.14731",Exposure Factor Datasets,,Sonoma,,USA,"2005: 4.0, 2006: 1.8",,Birds,"2005: 42.2, 2006: 25.8",Distance moved between daily observations,m,2005,"2005: 42.2, 2006: 25.8",,m,Other,quantitative,false,true,false,true,true,exposure
8277,Foraging Distance,,"2005: 38.3, 2006: 20.2",Distance moved between daily observations,m,F,Adult,"2005: 4, 2006: 4","13.71772, -89.14731",Exposure Factor Datasets,,Sonoma,,USA,"2005: 4.8, 2006: 1.6",,Birds,"2005: 38.3, 2006: 20.2",Distance moved between daily observations,m,2005,"2005: 38.3, 2006: 20.2",,m,Other,quantitative,false,true,false,true,true,exposure
8287,Population Density,,"Mittry Lake: 8, Gila Main Gravity Cancal seepage: 4, Imperial Reservoir: 2, Large Island: 0, Imperial National Wildlife Refuge: 0",Individuals observed aurally,,B,Not Reported,,,Exposure Factor Datasets,,,,USA,,,Birds,"Mittry Lake: 8, Gila Main Gravity Cancal seepage: 4, Imperial Reservoir: 2, Large Island: 0, Imperial National Wildlife Refuge: 0",Individuals observed aurally,,8,"Mittry Lake: 8, Gila Main Gravity Cancal seepage: 4, Imperial Reservoir: 2, Large Island: 0, Imperial National Wildlife Refuge: 0",,,Other,quantitative,false,true,false,true,false,exposure
8294,Home Range,,"2005: 0.51, 2006: 0.71",Fixed kernel (95%),ha,M,Adult,"2005: 4, 2006: 6","38.0409144, -122.6199638",Exposure Factor Datasets,,Sonoma,,USA,"2005: 0.11, 2006: 0.17",,Birds,"2005: 0.51, 2006: 0.71",Fixed kernel (95%),ha,2005,"2005: 0.51, 2006: 0.71",,ha,Other,quantitative,false,true,false,true,true,exposure
8297,Home Range,,"2005: 0.55, 2006: 0.36",Fixed kernel (95%),ha,F,Adult,"2005: 6, 2006: 4","38.0409144, -122.6199638",Exposure Factor Datasets,,Sonoma,,USA,"2005: 0.13, 2006: 0.05",,Birds,"2005: 0.55, 2006: 0.36",Fixed kernel (95%),ha,2005,"2005: 0.55, 2006: 0.36",,ha,Other,quantitative,false,true,false,true,true,exposure
8290,Population Density,,"Mittry Lake: 10, Gila Main Gravity Cancal seepage: 12, Imperial Reservoir: 9, Large Island: 3, Imperial National Wildlife Refuge: 8",Individuals observed aurally,,B,Not Reported,,,Exposure Factor Datasets,,,,USA,,,Birds,"Mittry Lake: 10, Gila Main Gravity Cancal seepage: 12, Imperial Reservoir: 9, Large Island: 3, Imperial National Wildlife Refuge: 8",Individuals observed aurally,,10,"Mittry Lake: 10, Gila Main Gravity Cancal seepage: 12, Imperial Reservoir: 9, Large Island: 3, Imperial National Wildlife Refuge: 8",,,Other,quantitative,false,true,false,true,false,exposure
8298,Population Density,,1.43,Medium abundance index,Indivuals/3780 ha,B,,See citation,"38.23912, -122.03688",Exposure Factor Datasets,,,,USA,0.32,,Birds,1.43,Medium abundance index,Indivuals/3780 ha,1.43,,,Indivuals/3780 ha,Other,quantitative,false,true,false,true,true,exposure
8307,Population Density,,"Based on median: 4080, adjusted: 7200",Abundance,,B,,See citation,"38.23912, -122.03688",Exposure Factor Datasets,,,,USA,,,Birds,"Based on median: 4080, adjusted: 7200",Abundance,,4080,"Based on median: 4080, adjusted: 7200",,,Other,quantitative,false,true,false,true,false,exposure
8293,Population Density,,"1.84 (pi=1), 3.68 (pi=0.5)",Density estimate,Rails/ha,,Not Reported,,"7.90099, 125.28819",Exposure Factor Datasets,,,,USA,"0.25 (pi=1), 0.50 (pi=0.5)",,Birds,"1.84 (pi=1), 3.68 (pi=0.5)",Density estimate,Rails/ha,1.84,"1.84 (pi=1), 3.68 (pi=0.5)",,Rails/ha,Other,quantitative,false,true,false,true,true,exposure
8300,Metabolic Rate,,See citation equation 7,Glomerular filtration rate,,NR,,,,Exposure Factor Datasets,,,,,,,Birds,See citation equation 7,Glomerular filtration rate,,7,See citation equation 7,,,Other,mixed,false,false,false,true,false,exposure
8296,Population Density,,"1.81 (pi=1), 3.61 (pi=0.5)",Density estimate,,,Not Reported,,"7.90099, 125.28819",Exposure Factor Datasets,,,,USA,"0.30 (pi=1), 0.60 (pi=0.5)",,Birds,"1.81 (pi=1), 3.61 (pi=0.5)",Density estimate,,1.81,"1.81 (pi=1), 3.61 (pi=0.5)",,,Other,quantitative,false,true,false,true,false,exposure
8306,Body Weight - Mean,,29,,g,B,Not Reported,,,Exposure Factor Datasets,,,,USA,,,Birds,29,,g,29,,,g,,quantitative,false,true,false,true,true,exposure
8292,Population Density,,160-250,,,B,,,"44.75341, -124.05582",Exposure Factor Datasets,,Marin,,USA,,,Birds,160-250,,,160,160-250,,,,quantitative,false,true,false,true,false,exposure
8301,Population Density,,0.46,Medium abundance index,Indivuals/543 ha,B,,See citation,"44.75341, -124.05582",Exposure Factor Datasets,,,,USA,0.196,,Birds,0.46,Medium abundance index,Indivuals/543 ha,0.46,,,Indivuals/543 ha,Other,quantitative,false,true,false,true,true,exposure
8309,Time of Migration or Dispersal,,Review,Spring and fall migration,,,,,,Exposure Factor Datasets,,,,USA,,,Birds,Review,Spring and fall migration,,,Review,,,Other,text,false,false,false,false,false,exposure
8310,Population Density,,"Based on median: 163, adjusted: 289",Abundance,,B,,See citation,"44.75341, -124.05582",Exposure Factor Datasets,,,,USA,,,Birds,"Based on median: 163, adjusted: 289",Abundance,,163,"Based on median: 163, adjusted: 289",,,Other,quantitative,false,true,false,true,false,exposure
8303,Population Density,,136,Individuals detected in AZ/CA,,B,Both Adults and Juveniles,,"45.42177, -75.69122",Exposure Factor Datasets,,,,USA,,,Birds,136,Individuals detected in AZ/CA,,136,,,,Other,quantitative,false,true,false,true,false,exposure
8299,Hatching Success,,2008–2011: 49.5,Breeding success  in artificial and natural nests (percent of nests fledging chicks),,,,105,"44.93326, -123.04382",Exposure Factor Datasets,,Santa Barbara,,USA,,,Birds,2008–2011: 49.5,Breeding success  in artificial and natural nests (percent of nests fledging chicks),,2008,2008–2011: 49.5,,,Other,quantitative,false,true,false,true,false,exposure
8305,Time of Mating/ Laying,,43267,,,,,96,"44.93326, -123.04382",Exposure Factor Datasets,,Santa Barbara,,USA,2.5,,Birds,43267,,,43267,,,,,quantitative,false,true,false,true,false,exposure
8311,Fledging or Weaning Rate,,See citation Figure 8,Chicks fledged/nest,%,,,,"44.93326, -123.04382",Exposure Factor Datasets,,Santa Barbara,,USA,,,Birds,See citation Figure 8,Chicks fledged/nest,%,8,See citation Figure 8,,percent,Other,mixed,false,false,false,true,true,exposure
8312,Dietary Composition,,Review,,,,,,,Exposure Factor Datasets,,,,,,,Birds,Review,,,,Review,,,,text,false,false,false,false,false,exposure
8295,Population Density,,4100-8000,,,B,,,"14.0569, 121.33234",Exposure Factor Datasets,,,,USA,,,Birds,4100-8000,,,4100,4100-8000,,,,quantitative,false,true,false,true,false,exposure
8315,Time of Mating/ Laying,,Review,,,,,,,Exposure Factor Datasets,,,,,,,Birds,Review,,,,Review,,,,text,false,false,false,false,false,exposure
8289,Population Density,,3900-7700,,,B,Both Adults and Juveniles,,"38.00525, -122.34855",Exposure Factor Datasets,,,,USA,,,Birds,3900-7700,,,3900,3900-7700,,,,quantitative,false,true,false,true,false,exposure
8304,Population Density,,"Based on median: 3930, adjusted: 7100",Abundance,,B,,See citation,"38.00525, -122.34855",Exposure Factor Datasets,,,,USA,,,Birds,"Based on median: 3930, adjusted: 7100",Abundance,,3930,"Based on median: 3930, adjusted: 7100",,,Other,quantitative,false,true,false,true,false,exposure
8302,Hatching Success,,2005–2011: 71.2,Breeding success  in natural nests (percent of nests fledging chicks),,,,156,"6.93702, 125.70939",Exposure Factor Datasets,,Santa Barbara,,USA,,,Birds,2005–2011: 71.2,Breeding success  in natural nests (percent of nests fledging chicks),,2005,2005–2011: 71.2,,,Other,quantitative,false,true,false,true,false,exposure
8308,Time of Mating/ Laying,,43257,,,,,156,"6.93702, 125.70939",Exposure Factor Datasets,,Santa Barbara,,USA,2.1,,Birds,43257,,,43257,,,,,quantitative,false,true,false,true,false,exposure
8314,Fledging or Weaning Rate,,See citation Figure 8,Chicks fledged/nest,%,,,,"6.93702, 125.70939",Exposure Factor Datasets,,Santa Barbara,,USA,,,Birds,See citation Figure 8,Chicks fledged/nest,%,8,See citation Figure 8,,percent,Other,mixed,false,false,false,true,true,exposure
8288,Home Range,,"2005: 0.80, 2006: 0.60",Fixed kernel (95%),ha,M,Adult,"2005: 4, 2006: 3","13.71772, -89.14731",Exposure Factor Datasets,,Sonoma,,USA,"2005: 0.12, 2006: 0.17",,Birds,"2005: 0.80, 2006: 0.60",Fixed kernel (95%),ha,2005,"2005: 0.80, 2006: 0.60",,ha,Other,quantitative,false,true,false,true,true,exposure
8291,Home Range,,"2005: 0.70, 2006: 0.44",Fixed kernel (95%),ha,F,Adult,"2005: 4, 2006: 3","13.71772, -89.14731",Exposure Factor Datasets,,Sonoma,,USA,"2005: 0.21, 2006: 0.07",,Birds,"2005: 0.70, 2006: 0.44",Fixed kernel (95%),ha,2005,"2005: 0.70, 2006: 0.44",,ha,Other,quantitative,false,true,false,true,true,exposure
8318,Body Weight - Mean,,34.2,,g,NR,,19,"34.0107087, -119.4245810",Exposure Factor Datasets,,Ventura,,USA,2.3,,Birds,34.2,,g,34.2,,,g,,quantitative,false,true,false,true,true,exposure
8339,"Age at Fledging, Metamorphosis, Weaning",,>76,Days post hatch,Days,NR,Fledgling,1,"34.0107087, -119.4245810",Exposure Factor Datasets,,Ventura,,USA,,,Birds,>76,Days post hatch,Days,76,>76,,Days,Other,quantitative,false,true,false,true,true,exposure
8347,Population Density,,2.6,Mean nests/40 ha,,,,92,"48.4000633, -107.6471220",Exposure Factor Datasets,,,,USA,0.46,,Birds,2.6,Mean nests/40 ha,,2.6,,,,Other,quantitative,false,true,false,true,false,exposure
8350,Time of Mating/ Laying,,43255,Clutch initation date,,,Adult,,"48.4000633, -107.6471220",Exposure Factor Datasets,,,,USA,,,Birds,43255,Clutch initation date,,43255,,,,Other,quantitative,false,true,false,true,false,exposure
8353,Hatching Success,,82,% hatched eggs/total laid,%,,Embryo,119,"48.4000633, -107.6471220",Exposure Factor Datasets,,,,USA,,,Birds,82,% hatched eggs/total laid,%,82,,,percent,Other,quantitative,false,true,false,true,true,exposure
8355,Clutch or Litter Size,,4.4,,Number of eggs,,Embryo,119,"48.4000633, -107.6471220",Exposure Factor Datasets,,,,USA,0.3,,Birds,4.4,,Number of eggs,4.4,,,Number of eggs,,quantitative,false,true,false,true,true,exposure
8317,Body Weight - Mean,,34.7,,g,M,Adult,28,"49.2123066, -2.1256000",Exposure Factor Datasets,,Santa Barbara,,USA,2.1,,Birds,34.7,,g,34.7,,,g,,quantitative,false,true,false,true,true,exposure
8319,Time of Nesting,,Review,,,,,,,Exposure Factor Datasets,,,,,,,Birds,Review,,,,Review,,,,text,false,false,false,false,false,exposure
8323,Clutch or Litter Size,,Review,,,,,,,Exposure Factor Datasets,,,,,,,Birds,Review,,,,Review,,,,text,false,false,false,false,false,exposure
8327,Longevity,,Review,,,,,,,Exposure Factor Datasets,,,,,,,Birds,Review,,,,Review,,,,text,false,false,false,false,false,exposure
