id,exposure_endpoint_type,chemical,endpoint_value,endpoint_description,units,sex,life_cycle_stage,sample_size,location,type,age_specific,california_counties,condition,countries,error,lab,species,endpoint_value_original,endpoint_description_original,units_original,endpoint_value_numeric,endpoint_value_text,units_extracted,units_standardized,endpoint_description_standardized,data_type,has_error_range,is_quantitative,is_qualitative,has_numeric_value,has_units,dataset_source
7906,,DIELDRIN,Kettle Creek (1993): 4.0; VBNWA (1993): 0.6; ANWA LH (1997): ND; UBC (1997): ND; EC Park (1997): ND; ANWA (1998): ND; TY Park (1998): ND; UBC (1998): ND; ST Park (1998): ND ug/kg,Egg concentration,,,,Kettle Creek (1993): 4; VBNWA (1993): 2; ANWA LH (1997): 6; UBC (1997): 9; EC Park (1997): 1; ANWA (1998): 1; TY Park (1998): 2; UBC (1998): 5; ST Park (1998): 2,"48.38247, -119.55785",Toxicity Factor Datasets,,,,,,,Birds,Kettle Creek (1993): 4.0; VBNWA (1993): 0.6; ANWA LH (1997): ND; UBC (1997): ND; EC Park (1997): ND; ANWA (1998): ND; TY Park (1998): ND; UBC (1998): ND; ST Park (1998): ND ug/kg,Egg concentration,,1993,Kettle Creek (1993): 4.0; VBNWA (1993): 0.6; ANWA LH (1997): ND; UBC (1997): ND; EC Park (1997): ND; ANWA (1998): ND; TY Park (1998): ND; UBC (1998): ND; ST Park (1998): ND ug/kg,,,Other,quantitative,false,true,false,true,false,toxicity
7908,,,Kettle Creek (1993): 0.2; VBNWA (1993): 0.9; ANWA LH (1997): ND; UBC (1997): ND; EC Park (1997): 2.1; ANWA (1998): ND; TY Park (1998): 1.4; UBC (1998): 2.0; ST Park (1998): ND ug/kg,Egg concentration,,,,Kettle Creek (1993): 4; VBNWA (1993): 2; ANWA LH (1997): 6; UBC (1997): 9; EC Park (1997): 1; ANWA (1998): 1; TY Park (1998): 2; UBC (1998): 5; ST Park (1998): 2,"48.38247, -119.55785",Toxicity Factor Datasets,,,,,,,Birds,Kettle Creek (1993): 0.2; VBNWA (1993): 0.9; ANWA LH (1997): ND; UBC (1997): ND; EC Park (1997): 2.1; ANWA (1998): ND; TY Park (1998): 1.4; UBC (1998): 2.0; ST Park (1998): ND ug/kg,Egg concentration,,1993,Kettle Creek (1993): 0.2; VBNWA (1993): 0.9; ANWA LH (1997): ND; UBC (1997): ND; EC Park (1997): 2.1; ANWA (1998): ND; TY Park (1998): 1.4; UBC (1998): 2.0; ST Park (1998): ND ug/kg,,,Other,quantitative,false,true,false,true,false,toxicity
7910,,CHLORDANE,Kettle Creek (1993): 2.3; VBNWA (1993): 3.9; ANWA LH (1997): 3.8; UBC (1997): 9.6; EC Park (1997): 4.8; ANWA (1998): 1.1; TY Park (1998): 0.5; UBC (1998): 15.6; ST Park (1998): 1.1 ug/kg,Egg concentration,,,,Kettle Creek (1993): 4; VBNWA (1993): 2; ANWA LH (1997): 6; UBC (1997): 9; EC Park (1997): 1; ANWA (1998): 1; TY Park (1998): 2; UBC (1998): 5; ST Park (1998): 2,"48.38247, -119.55785",Toxicity Factor Datasets,,,,,,,Birds,Kettle Creek (1993): 2.3; VBNWA (1993): 3.9; ANWA LH (1997): 3.8; UBC (1997): 9.6; EC Park (1997): 4.8; ANWA (1998): 1.1; TY Park (1998): 0.5; UBC (1998): 15.6; ST Park (1998): 1.1 ug/kg,Egg concentration,,1993,Kettle Creek (1993): 2.3; VBNWA (1993): 3.9; ANWA LH (1997): 3.8; UBC (1997): 9.6; EC Park (1997): 4.8; ANWA (1998): 1.1; TY Park (1998): 0.5; UBC (1998): 15.6; ST Park (1998): 1.1 ug/kg,,,Other,quantitative,false,true,false,true,false,toxicity
7925,,PCB,0.26,Mayfield nest success,,B,Fledgling,NR,"42.2541, -73.3661",Toxicity Factor Datasets,,,,USA,,,Birds,0.26,Mayfield nest success,,0.26,,,,Other,quantitative,false,true,false,true,false,toxicity
7918,,ACEPHATE,23 d post application: 1.99,Total plasma cholinesterase activity,,,,1,"39.12958, -84.49869",Toxicity Factor Datasets,,,,USA,,,Birds,23 d post application: 1.99,Total plasma cholinesterase activity,,23,23 d post application: 1.99,,,Other,quantitative,false,true,false,true,false,toxicity
7920,,DICROTOPHOS,12 d post application: 1.99; 24 d: 1.17,Total plasma cholinesterase activity,,,,12 d: 1; 24 d: 6,"39.12958, -84.49869",Toxicity Factor Datasets,,,,USA,,,Birds,12 d post application: 1.99; 24 d: 1.17,Total plasma cholinesterase activity,,12,12 d post application: 1.99; 24 d: 1.17,,,Other,quantitative,false,true,false,true,false,toxicity
7922,,MALATHION,2 and 4 d post application: 1.46; 5 d: 1.17; 8 d: 1.99,Total plasma cholinesterase activity,,,,"2, 4, 8 d: 1; 5 d: 6","39.12958, -84.49869",Toxicity Factor Datasets,,,,USA,,,Birds,2 and 4 d post application: 1.46; 5 d: 1.17; 8 d: 1.99,Total plasma cholinesterase activity,,2,2 and 4 d post application: 1.46; 5 d: 1.17; 8 d: 1.99,,,Other,quantitative,false,true,false,true,false,toxicity
7914,,"DDD (4,4'-)",Kettle Creek (1993): 0.03; VBNWA (1993): 0.2; ANWA LH (1997): 0.003; UBC (1997): 0.01; EC Park (1997): 0.02; ANWA (1998): 0.01; TY Park (1998): 0.005; UBC (1998): 0.01; ST Park (1998): 0.005 mg/kg,Egg concentration,,,,Kettle Creek (1993): 4; VBNWA (1993): 2; ANWA LH (1997): 6; UBC (1997): 9; EC Park (1997): 1; ANWA (1998): 1; TY Park (1998): 2; UBC (1998): 5; ST Park (1998): 2,"48.38247, -119.55785",Toxicity Factor Datasets,,,,,,,Birds,Kettle Creek (1993): 0.03; VBNWA (1993): 0.2; ANWA LH (1997): 0.003; UBC (1997): 0.01; EC Park (1997): 0.02; ANWA (1998): 0.01; TY Park (1998): 0.005; UBC (1998): 0.01; ST Park (1998): 0.005 mg/kg,Egg concentration,,1993,Kettle Creek (1993): 0.03; VBNWA (1993): 0.2; ANWA LH (1997): 0.003; UBC (1997): 0.01; EC Park (1997): 0.02; ANWA (1998): 0.01; TY Park (1998): 0.005; UBC (1998): 0.01; ST Park (1998): 0.005 mg/kg,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
7917,,"DDT (4,4'-)",Kettle Creek (1993): 0.3; VBNWA (1993): 1.5; ANWA LH (1997): 0.1; UBC (1997): 0.1; EC Park (1997): 0.2; ANWA (1998): 0.1; TY Park (1998): 0.08; UBC (1998): 0.1; ST Park (1998): 0.05 mg/kg,Egg concentration,,,,Kettle Creek (1993): 4; VBNWA (1993): 2; ANWA LH (1997): 6; UBC (1997): 9; EC Park (1997): 1; ANWA (1998): 1; TY Park (1998): 2; UBC (1998): 5; ST Park (1998): 2,"48.38247, -119.55785",Toxicity Factor Datasets,,,,,,,Birds,Kettle Creek (1993): 0.3; VBNWA (1993): 1.5; ANWA LH (1997): 0.1; UBC (1997): 0.1; EC Park (1997): 0.2; ANWA (1998): 0.1; TY Park (1998): 0.08; UBC (1998): 0.1; ST Park (1998): 0.05 mg/kg,Egg concentration,,1993,Kettle Creek (1993): 0.3; VBNWA (1993): 1.5; ANWA LH (1997): 0.1; UBC (1997): 0.1; EC Park (1997): 0.2; ANWA (1998): 0.1; TY Park (1998): 0.08; UBC (1998): 0.1; ST Park (1998): 0.05 mg/kg,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
7966,,LEAD (elemental),High: 3.64; moderate: 2.32; reference: 0.24 mg/kg dw,Blood concentration,,,,High: 33; moderate: 12; reference: 6,"47.5176500, -116.5316603",Toxicity Factor Datasets,,,,USA,,,Birds,High: 3.64; moderate: 2.32; reference: 0.24 mg/kg dw,Blood concentration,,3.64,High: 3.64; moderate: 2.32; reference: 0.24 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
7969,,LEAD (elemental),High: 11.7; moderate: 2.90; reference: 0.37 mg/kg dw,Liver concentration,,,,High: 6; moderate: 2; reference: 4,"47.5176500, -116.5316603",Toxicity Factor Datasets,,,,USA,,,Birds,High: 11.7; moderate: 2.90; reference: 0.37 mg/kg dw,Liver concentration,,11.7,High: 11.7; moderate: 2.90; reference: 0.37 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
7972,,PCB,2.2-3.2 fledgling per nest,Fledgling success,,B,Fledgling,NR,"42.2541, -73.3661",Toxicity Factor Datasets,,,,USA,,,Birds,2.2-3.2 fledgling per nest,Fledgling success,,2.2,2.2-3.2 fledgling per nest,,,Other,quantitative,false,true,false,true,false,toxicity
7974,,ZINC (elemental),Mining district: 19.5; reference: 20.7 mg/kg dw,Blood concentration,,NR,Not Reported,Mining district: 6; reference: 7,"41.41368, -73.60439",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 19.5; reference: 20.7 mg/kg dw,Blood concentration,,19.5,Mining district: 19.5; reference: 20.7 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
7977,,ZINC (elemental),Mining district: 96.0; reference: 91.6 mg/kg dw,Liver concentration,,NR,Not Reported,Mining district: 6; reference: 7,"41.41368, -73.60439",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 96.0; reference: 91.6 mg/kg dw,Liver concentration,,96,Mining district: 96.0; reference: 91.6 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
7980,,ZINC (elemental),Mining district: 101; reference: 110 mg/kg dw,Kidney concentration,,NR,Not Reported,Mining district: 6; reference: 7,"41.41368, -73.60439",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 101; reference: 110 mg/kg dw,Kidney concentration,,101,Mining district: 101; reference: 110 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
7983,,COPPER (elemental),Mining district: 1.71; reference: 1.34 mg/kg dw,Blood concentration,,NR,Not Reported,Mining district: 6; reference: 7,"41.41368, -73.60439",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 1.71; reference: 1.34 mg/kg dw,Blood concentration,,1.71,Mining district: 1.71; reference: 1.34 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
7986,,COPPER (elemental),Mining district: 16.0; reference: 17.6 mg/kg dw,Liver concentration,,NR,Not Reported,Mining district: 6; reference: 7,"41.41368, -73.60439",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 16.0; reference: 17.6 mg/kg dw,Liver concentration,,16,Mining district: 16.0; reference: 17.6 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
7989,,COPPER (elemental),Mining district: 35.6; reference: 48.3 mg/kg dw,Kidney concentration,,NR,Not Reported,Mining district: 6; reference: 7,"41.41368, -73.60439",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 35.6; reference: 48.3 mg/kg dw,Kidney concentration,,35.6,Mining district: 35.6; reference: 48.3 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
7992,,CADMIUM (elemental),Mining district: 0.028; reference: 0.0037 mg/kg dw,Blood concentration,,NR,Not Reported,Mining district: 6; reference: 7,"41.41368, -73.60439",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 0.028; reference: 0.0037 mg/kg dw,Blood concentration,,0.028,Mining district: 0.028; reference: 0.0037 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
7995,,CADMIUM (elemental),Mining district: 19.9; reference: 4.03 mg/kg dw,Liver concentration,,NR,Not Reported,Mining district: 6; reference: 7,"41.41368, -73.60439",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 19.9; reference: 4.03 mg/kg dw,Liver concentration,,19.9,Mining district: 19.9; reference: 4.03 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
7999,,CADMIUM (elemental),Mining district: 52.8; reference: 28.4 mg/kg dw,Kidney concentration,,NR,Not Reported,Mining district: 6; reference: 7,"41.41368, -73.60439",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 52.8; reference: 28.4 mg/kg dw,Kidney concentration,,52.8,Mining district: 52.8; reference: 28.4 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
7998,,MANGANESE COMPOUNDS,Mining district: 5.3; reference: 6.6 mg/kg dw,Liver concentration,,,,Not reported,"38.83826, -94.36954",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 5.3; reference: 6.6 mg/kg dw,Liver concentration,,5.3,Mining district: 5.3; reference: 6.6 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8015,,LEAD (elemental),Mining district: 7.36; reference: 1.42 mg/kg dw,Blood concentration,,NR,Not Reported,Mining district: 6; reference: 7,"41.41368, -73.60439",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 7.36; reference: 1.42 mg/kg dw,Blood concentration,,7.36,Mining district: 7.36; reference: 1.42 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8018,,LEAD (elemental),Mining district: 33.6; reference: 3.41 mg/kg dw,Liver concentration,,NR,Not Reported,Mining district: 6; reference: 7,"41.41368, -73.60439",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 33.6; reference: 3.41 mg/kg dw,Liver concentration,,33.6,Mining district: 33.6; reference: 3.41 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8021,,LEAD (elemental),Mining district: 453; reference: 20.1 mg/kg dw,Kidney concentration,,NR,Not Reported,Mining district: 6; reference: 7,"41.41368, -73.60439",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 453; reference: 20.1 mg/kg dw,Kidney concentration,,453,Mining district: 453; reference: 20.1 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8002,,NICKEL (elemental),Mining district: 2.3; reference: 0.62 mg/kg dw,Liver concentration,,,,Not reported,"38.83826, -94.36954",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 2.3; reference: 0.62 mg/kg dw,Liver concentration,,2.3,Mining district: 2.3; reference: 0.62 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8006,,SELENIUM (elemental),Mining district: 1.9; reference: 3.4 mg/kg dw,Liver concentration,,,,Not reported,"38.83826, -94.36954",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 1.9; reference: 3.4 mg/kg dw,Liver concentration,,1.9,Mining district: 1.9; reference: 3.4 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8009,,STRONTIUM,Mining district:,Liver concentration,,,,Not reported,"38.83826, -94.36954",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district:,Liver concentration,,,Mining district:,,,Other,text,false,false,false,false,false,toxicity
8012,,VANADIUM (elemental),Mining district: 0.36; reference: 0.27 mg/kg dw,Liver concentration,,,,Not reported,"38.83826, -94.36954",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 0.36; reference: 0.27 mg/kg dw,Liver concentration,,0.36,Mining district: 0.36; reference: 0.27 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8024,,ZINC (elemental),Mining district: 92; reference: 120 mg/kg dw,Liver concentration,,,,Mining district: 10; reference: 6,"38.83826, -94.36954",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 92; reference: 120 mg/kg dw,Liver concentration,,92,Mining district: 92; reference: 120 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8025,,ZINC (elemental),Mining district: 110; reference: 88 mg/kg dw,Kidney concentration,,,,Mining district: 10; reference: 6,"38.83826, -94.36954",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 110; reference: 88 mg/kg dw,Kidney concentration,,110,Mining district: 110; reference: 88 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8026,,"DDT (4,4'-)",No effect,Clutch size,,,,See citation,"38.83826, -94.36954",Toxicity Factor Datasets,,,,USA,,,Birds,No effect,Clutch size,,,No effect,,,Other,qualitative,false,false,true,false,false,toxicity
8027,,ZINC (elemental),Mining district: 21; reference: 22 mg/kg dw,Blood concentration,,,,Not reported,"38.83826, -94.36954",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 21; reference: 22 mg/kg dw,Blood concentration,,21,Mining district: 21; reference: 22 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8028,,LEAD (elemental),12 mg/kg dw,Liver concentration,,,Juvenile,1,"37.1634689, -94.4790386",Toxicity Factor Datasets,,,,USA,,,Birds,12 mg/kg dw,Liver concentration,,12,12 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8029,,ARSENIC (elemental),Mining district:,Liver concentration,,,,Not reported,"38.83826, -94.36954",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district:,Liver concentration,,,Mining district:,,,Other,text,false,false,false,false,false,toxicity
8031,,CHROMIUM (elemental),Mining district:,Liver concentration,,,,Not reported,"38.83826, -94.36954",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district:,Liver concentration,,,Mining district:,,,Other,text,false,false,false,false,false,toxicity
8033,,COPPER (elemental),Mining district: 17; reference: 17 mg/kg dw,Liver concentration,,,,Not reported,"38.83826, -94.36954",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 17; reference: 17 mg/kg dw,Liver concentration,,17,Mining district: 17; reference: 17 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8035,,IRON (elemental),Mining district: 2300; reference: 2900 mg/kg dw,Liver concentration,,,,Not reported,"38.83826, -94.36954",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 2300; reference: 2900 mg/kg dw,Liver concentration,,2300,Mining district: 2300; reference: 2900 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8030,,LEAD (elemental),34 mg/kg dw,Kidney concentration,,,Juvenile,1,"37.1634689, -94.4790386",Toxicity Factor Datasets,,,,USA,,,Birds,34 mg/kg dw,Kidney concentration,,34,34 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8032,,LEAD (elemental),2.2 mg/kg dw,Blood concentration,,,Juvenile,1,"37.1634689, -94.4790386",Toxicity Factor Datasets,,,,USA,,,Birds,2.2 mg/kg dw,Blood concentration,,2.2,2.2 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8034,,LEAD (elemental),25 mg/kg dw,Liver concentration,,,Juvenile,1,"37.1634689, -94.4790386",Toxicity Factor Datasets,,,,USA,,,Birds,25 mg/kg dw,Liver concentration,,25,25 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8036,,LEAD (elemental),45 mg/kg dw,Kidney concentration,,,Juvenile,1,"37.1634689, -94.4790386",Toxicity Factor Datasets,,,,USA,,,Birds,45 mg/kg dw,Kidney concentration,,45,45 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8038,,LEAD (elemental),2.7 mg/kg dw,Blood concentration,,,Juvenile,1,"37.1634689, -94.4790386",Toxicity Factor Datasets,,,,USA,,,Birds,2.7 mg/kg dw,Blood concentration,,2.7,2.7 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8037,,MAGNESIUM COMPOUNDS,Mining district: 670; reference: 820 mg/kg dw,Liver concentration,,,,Not reported,"38.83826, -94.36954",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 670; reference: 820 mg/kg dw,Liver concentration,,670,Mining district: 670; reference: 820 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8039,,LEAD (elemental),Mining district: 65; reference sites: 188,Pb-sensitive enzyme activity ALAD,,NR,,Mining district: 6; reference sites: 4,"38.83826, -94.36954",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 65; reference sites: 188,Pb-sensitive enzyme activity ALAD,,65,Mining district: 65; reference sites: 188,,,Other,quantitative,false,true,false,true,false,toxicity
8040,,LEAD (elemental),Mining district: 9.3; reference: 5.1 mg/kg dw,Liver concentration,,,,Mining district: 10; reference: 6,"38.83826, -94.36954",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 9.3; reference: 5.1 mg/kg dw,Liver concentration,,9.3,Mining district: 9.3; reference: 5.1 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8041,,LEAD (elemental),Mining district: 20; reference: 8.9 mg/kg dw,Kidney concentration,,,,Mining district: 10; reference: 6,"38.83826, -94.36954",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 20; reference: 8.9 mg/kg dw,Kidney concentration,,20,Mining district: 20; reference: 8.9 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8042,,LEAD (elemental),Mining district: 1.7; reference: 0.86 mg/kg dw,Blood concentration,,,,Mining district: 6; reference sites: 4,"38.83826, -94.36954",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 1.7; reference: 0.86 mg/kg dw,Blood concentration,,1.7,Mining district: 1.7; reference: 0.86 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8043,,CADMIUM (elemental),Mining district: 5.9; reference: 1.3 mg/kg dw,Liver concentration,,,,Mining district: 10; reference: 6,"38.83826, -94.36954",Toxicity Factor Datasets,,,,USA,,,Birds,Mining district: 5.9; reference: 1.3 mg/kg dw,Liver concentration,,5.9,Mining district: 5.9; reference: 1.3 mg/kg dw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
8647,,CIS-NONACHLOR,0.01 ppm ww,Egg concentration,,,Embryo,1,"42.9290969, -111.6179116",Toxicity Factor Datasets,,,,USA,,,Birds,0.01 ppm ww,Egg concentration,,0.01,0.01 ppm ww,ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
8649,,MERCURY COMPOUNDS,"LCRS: 2.30, reference site: 0.90 µg/g ww",Brain concentration,,,Adult,"LCRS: 6, reference: 3","46.40878, -87.99102",Toxicity Factor Datasets,,,,USA,,,Birds,"LCRS: 2.30, reference site: 0.90 µg/g ww",Brain concentration,,2.3,"LCRS: 2.30, reference site: 0.90 µg/g ww",,,Other,quantitative,false,true,false,true,false,toxicity
8648,,HEXACHLOROBENZENE,Not detected,Egg concentration,,,Embryo,,"39.12958, -84.49869",Toxicity Factor Datasets,,,,USA,,,Birds,Not detected,Egg concentration,,,Not detected,,,Other,text,false,false,false,false,false,toxicity
8656,,MERCURY COMPOUNDS,"LCRS: 0.70, reference site: 0.10 µg/g ww",Brain concentration,,,Nestling,"LCRS: 6, reference: 4","46.40878, -87.99102",Toxicity Factor Datasets,,,,USA,,,Birds,"LCRS: 0.70, reference site: 0.10 µg/g ww",Brain concentration,,0.7,"LCRS: 0.70, reference site: 0.10 µg/g ww",,,Other,quantitative,false,true,false,true,false,toxicity
8658,,MERCURY COMPOUNDS,"2002: 0.61, 2003: 0.64, 2004: 0.55 µg/g ww",Kidney concentration,,Not Reported,Nestling,"2002: 9, 2003: 7, 2004: 5","46.40878, -87.99102",Toxicity Factor Datasets,,,,USA,,,Birds,"2002: 0.61, 2003: 0.64, 2004: 0.55 µg/g ww",Kidney concentration,,2002,"2002: 0.61, 2003: 0.64, 2004: 0.55 µg/g ww",,,Other,quantitative,false,true,false,true,false,toxicity
8663,,MERCURY COMPOUNDS,"LCRS: 5.86, reference site: 3.13 µg/g ww",Blood concentration,,,Adult,"LCRS: 5, reference: 3","46.40878, -87.99102",Toxicity Factor Datasets,,,,USA,,,Birds,"LCRS: 5.86, reference site: 3.13 µg/g ww",Blood concentration,,5.86,"LCRS: 5.86, reference site: 3.13 µg/g ww",,,Other,quantitative,false,true,false,true,false,toxicity
8664,,MERCURY COMPOUNDS,"2002: 304, 2003: 359, 2004: 325",Body weight,,Not Reported,Nestling,"2002: 21, 2003: 32, 2004: 25","46.40878, -87.99102",Toxicity Factor Datasets,,,,USA,,,Birds,"2002: 304, 2003: 359, 2004: 325",Body weight,,2002,"2002: 304, 2003: 359, 2004: 325",,,Other,quantitative,false,true,false,true,false,toxicity
8652,,?-BENZENEHEXACHLORIDE,"MS-90: 0.0092, BI-89: 0.0168, BI-09: 0.0342, WM-89: not detected, WM-90: not detected, WM-91: 0.0264, SW-91: 0.0120 µg/g ww",Egg concentration,,Not Reported,Embryo,5,"37.5296495, -122.2167401",Toxicity Factor Datasets,,,,USA,,,Birds,"MS-90: 0.0092, BI-89: 0.0168, BI-09: 0.0342, WM-89: not detected, WM-90: not detected, WM-91: 0.0264, SW-91: 0.0120 µg/g ww",Egg concentration,,90,"MS-90: 0.0092, BI-89: 0.0168, BI-09: 0.0342, WM-89: not detected, WM-90: not detected, WM-91: 0.0264, SW-91: 0.0120 µg/g ww",,,Other,quantitative,false,true,false,true,false,toxicity
