id,exposure_endpoint_type,chemical,endpoint_value,endpoint_description,units,sex,life_cycle_stage,sample_size,location,type,age_specific,california_counties,condition,countries,error,lab,species,endpoint_value_original,endpoint_description_original,units_original,endpoint_value_numeric,endpoint_value_text,units_extracted,units_standardized,endpoint_description_standardized,data_type,has_error_range,is_quantitative,is_qualitative,has_numeric_value,has_units,dataset_source
9179,,EMAMECTIN BENZOATE,< 25 mg/kg bw,"no-observed-effect level, based on body weight loss",,Both Male and Female,Adult,10/dose,,Toxicity Factor Datasets,19 weeks,,,,,Laboratory,Birds,< 25 mg/kg bw,"no-observed-effect level, based on body weight loss",,25,< 25 mg/kg bw,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
9180,,"BORIC ACID, SELENOMETHIONINE",reduced @ 900 ppm B,hemoglobin concentrations versus controls,,Male,Adult,14 pairs/treatment,,Toxicity Factor Datasets,1 yr,,,,,Laboratory,Birds,reduced @ 900 ppm B,hemoglobin concentrations versus controls,,900,reduced @ 900 ppm B,ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
9181,,LEAD COMPOUNDS,reduced @ all doses,delta aminolevulinic acid dehydratase activity versus controls,,Male,Adult,10/ Pb treatment; 20/control treatment,,Toxicity Factor Datasets,approx. 5 mo,,,,,Laboratory,Birds,reduced @ all doses,delta aminolevulinic acid dehydratase activity versus controls,,,reduced @ all doses,,,Other,text,false,false,false,false,false,toxicity
9182,,LEAD COMPOUNDS,"increased @ 869 ug/g, corn diet",mortality versus corn diet controls,,Male,Adult,5/ Pb treatment;3/control treatments,,Toxicity Factor Datasets,approx. 7 mo,,,,,Laboratory,Birds,"increased @ 869 ug/g, corn diet",mortality versus corn diet controls,,869,"increased @ 869 ug/g, corn diet",,,Mortality,mixed,false,false,false,true,false,toxicity
9183,,"SELENIUM COMPOUNDS, SELENOMETHIONINE","increased with seleno-D,L-methionine, seleno-L-methionine, or selenized yeast",incidence of embryo deformities versus controls,,Both Male and Female,Both Adults and Juveniles,"15 pairs/treatment group, 10 pairs/control group",,Toxicity Factor Datasets,,,,,,Laboratory,Birds,"increased with seleno-D,L-methionine, seleno-L-methionine, or selenized yeast",incidence of embryo deformities versus controls,,,"increased with seleno-D,L-methionine, seleno-L-methionine, or selenized yeast",,,Other,qualitative,false,false,true,false,false,toxicity
9184,,"METHYLMERCURY CHLORIDE, SELENOMETHIONINE","reduced @ 10 ppm Hg, 10 ppm Hg + 10 ppm Se",protein-bound sulfhydryl in liver versus controls,,Male,Adult,12/treatment,,Toxicity Factor Datasets,18 mo,,,,,Laboratory,Birds,"reduced @ 10 ppm Hg, 10 ppm Hg + 10 ppm Se",protein-bound sulfhydryl in liver versus controls,,10,"reduced @ 10 ppm Hg, 10 ppm Hg + 10 ppm Se",ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
9185,,"BISMUTH COMPOUNDS, IRON COMPOUNDS, LEAD (elemental)",decreased with Bi,weight of hatchlings versus controls,,Both Male and Female,Juvenile,"18 pairs/group (control, Fe, Bi); 6 pairs/Pb group",,Toxicity Factor Datasets,6-8 mo,,,,,Laboratory,Birds,decreased with Bi,weight of hatchlings versus controls,,,decreased with Bi,,,Other,qualitative,false,false,true,false,false,toxicity
9187,,"DDE (4,4'-)",decreased,% normal hatchlings versus controls,,Not Reported,Embryo,"492-518, 232-384, and 128-276 for the 0, 10, and 40 ppm DDE groups",,Toxicity Factor Datasets,,,,,,Laboratory,Birds,decreased,% normal hatchlings versus controls,,,decreased,,,Other,qualitative,false,false,true,false,false,toxicity
9188,,PARATHION,1.65 mg/kg,LD50,,Both Male and Female,Juvenile,5,,Toxicity Factor Datasets,36 hours,,,,,Laboratory,Birds,1.65 mg/kg,LD50,,1.65,1.65 mg/kg,mg/kg,mg/kg,LD50,quantitative,false,true,false,true,true,toxicity
9189,,"DDT (4,4'-)",no effect,calcium concentration in eggshell versus controls,,Female,Adult,5 hens; 19 eggs,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,no effect,calcium concentration in eggshell versus controls,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
9186,,SELENOMETHIONINE,increased (12-fold),selenium concentrations in pectoral muscle,,Male,Adult,Controls = 24
Treated = 8,"40.15266, -80.21169",Toxicity Factor Datasets,,,,,,Laboratory,Birds,increased (12-fold),selenium concentrations in pectoral muscle,,12,increased (12-fold),,,Other,mixed,false,false,false,true,false,toxicity
9193,,PARATHION,56% decrease at 4.6 ppm,mean plasma cholinesterase activity relative to control,,Not Reported,Adult,4/group,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,56% decrease at 4.6 ppm,mean plasma cholinesterase activity relative to control,,56,56% decrease at 4.6 ppm,ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
9194,,LEAD (elemental),no effect,mean organ and carcass weights,,Both Male and Female,Adult,16 pairs/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,no effect,mean organ and carcass weights,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
9195,,METHYLPARATHION,"decrease at 2, 3 mg/kg bw",cloacal temperature,,Both Male and Female,Adult,5/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,"decrease at 2, 3 mg/kg bw",cloacal temperature,,2,"decrease at 2, 3 mg/kg bw",mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
9196,,CARBOFURAN,1.7-7.4 ppm (wet wt),carcass residues of kestrels found dead,,Not Reported,Not Reported,3 birds,,Toxicity Factor Datasets,,,,,,,Birds,1.7-7.4 ppm (wet wt),carcass residues of kestrels found dead,,1.7,1.7-7.4 ppm (wet wt),ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
9197,,"DDE (4,4'-)",88.1 ppm (dry wt),mean liver residues in birds that survived,,Male,Adult,11,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,88.1 ppm (dry wt),mean liver residues in birds that survived,,88.1,88.1 ppm (dry wt),ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
9198,,"FLUORIDE, SODIUM","247.0 +/- 103.1 ppm @ 0 ppm; 6137.9 +/- 823.8 ppm @ 1120 ppm; 10,272.6 +/- 865.8 ppm @ 2240 ppm",mean fluoride content in the diaphyses of femurae,,Both Male and Female,Juvenile,9-10/group,,Toxicity Factor Datasets,7 d,,,,,Laboratory,Birds,"247.0 +/- 103.1 ppm @ 0 ppm; 6137.9 +/- 823.8 ppm @ 1120 ppm; 10,272.6 +/- 865.8 ppm @ 2240 ppm",mean fluoride content in the diaphyses of femurae,,247,"247.0 +/- 103.1 ppm @ 0 ppm; 6137.9 +/- 823.8 ppm @ 1120 ppm; 10,272.6 +/- 865.8 ppm @ 2240 ppm",ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
9199,,"AROCLOR 1254, MIREX",no effect,sperm motility,,Male,Adult,5-10/group,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,no effect,sperm motility,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
9200,,PHOSPHORUS (YELLOW OR WHITE),no effect,occurence of phosphorus intoxication symptoms,,Not Reported,Adult,4/group,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,no effect,occurence of phosphorus intoxication symptoms,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
9201,,SELENIUM COMPOUNDS,"7.5 ppm Se, dry wt",maximum observed Se concentration in blood,,Both Male and Female,Adult,10 pairs/group,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,"7.5 ppm Se, dry wt",maximum observed Se concentration in blood,,7.5,"7.5 ppm Se, dry wt",ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
9202,,"PCB 126 (3,3',4,4',5-PENTACHLOROBIPHENYL)",reduced @ 233 ng/g,"percent hatching success, percent pipped versus controls",,Not Reported,Hatchling,24-26/treatment group,,Toxicity Factor Datasets,hatchling,,,,,Laboratory,Birds,reduced @ 233 ng/g,"percent hatching success, percent pipped versus controls",,233,reduced @ 233 ng/g,,,Other,quantitative,false,true,false,true,false,toxicity
9203,,SELENOMETHIONINE,no effect,"percent of pairs that laid eggs, number of fertile pairs and egg hatchability versus controls",,Both Male and Female,Adult,15 pairs/treatment group; 10 control pairs,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,no effect,"percent of pairs that laid eggs, number of fertile pairs and egg hatchability versus controls",,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
9205,,LEAD (elemental),"198.2 ug/g, dry wt",lead concentration in bone,,Not Reported,Adult,10 birds,,Toxicity Factor Datasets,,,,,39.9 SE,Laboratory,Birds,"198.2 ug/g, dry wt",lead concentration in bone,,198.2,"198.2 ug/g, dry wt",,,Other,quantitative,false,true,false,true,false,toxicity
9206,,AROCLOR 1254,no effect,progesterone concentration in blood,,Female,Adult,10-13/group,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,no effect,progesterone concentration in blood,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
9208,,"CARBARYL, CARBOFURAN, DDE (4,4'-)",review,,,,,,,Toxicity Factor Datasets,,,,,,,Birds,review,,,,review,,,,text,false,false,false,false,false,toxicity
9210,,"STRYCHNINE, ZINC PHOSPHIDE",review,"summaries of sublethal effects due to organochlorine, anticholinesterase, anticoagulant, strychnine pesticides",,Not Reported,Not Reported,,,Toxicity Factor Datasets,,,,"CANADA, USA",,,Birds,review,"summaries of sublethal effects due to organochlorine, anticholinesterase, anticoagulant, strychnine pesticides",,,review,,,Other,text,false,false,false,false,false,toxicity
9212,,"TETRACHLORODIBENZO-P-DIOXIN (2,3,7,8-)","observed at 3, 10, 100 ug/kg",edema,,Not Reported,Hatchling,6-10 eggs/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,"observed at 3, 10, 100 ug/kg",edema,,3,"observed at 3, 10, 100 ug/kg",,,Other,quantitative,false,true,false,true,false,toxicity
9207,,"DDT (4,4'-)",no effect,,,Not Reported,Embryo,2 eggs,"33.31753, -91.12211",Toxicity Factor Datasets,,,,,,,Birds,no effect,,,,no effect,,,,qualitative,false,false,true,false,false,toxicity
9213,,"TETRACHLORODIBENZO-P-DIOXIN (2,3,7,8-)",increased at 4.0 ug/kg egg,incidence of embryo mortality versus controls,,Not Reported,Hatchling,58-60/group,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,increased at 4.0 ug/kg egg,incidence of embryo mortality versus controls,,4,increased at 4.0 ug/kg egg,,,Mortality,mixed,false,false,false,true,false,toxicity
9214,,POLYCHLORINATED BIPHENYLS,review,"incidence of embryonic deformities, depressed growth",,,"Embryo, Juvenile",Not Reported,,Toxicity Factor Datasets,,,,,,,Birds,review,"incidence of embryonic deformities, depressed growth",,,review,,,Growth,text,false,false,false,false,false,toxicity
9215,,CADMIUM CHLORIDE,no effect,% packed cell volume versus controls,,Male,Adult,8,,Toxicity Factor Datasets,32 weeks,,,,,Laboratory,Birds,no effect,% packed cell volume versus controls,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
9216,,"SELENITE, SODIUM, SELENOMETHIONINE",decreased (liver decreased with selenite only),bw and liver wt versus controls,,Not Reported,Juvenile,40 birds/group,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,decreased (liver decreased with selenite only),bw and liver wt versus controls,,,decreased (liver decreased with selenite only),,,Other,qualitative,false,false,true,false,false,toxicity
9217,,DDT (Technical Grade Mixture),DDT,DDT and DDE concentrations in egg dry matter ranging from 0-14 d to 330 - 343 d sampling periods at 4 dietary doses,,Female,Adult,18/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,DDT,DDT and DDE concentrations in egg dry matter ranging from 0-14 d to 330 - 343 d sampling periods at 4 dietary doses,,,DDT,,,Other,text,false,false,false,false,false,toxicity
9218,,"BISMUTH COMPOUNDS, IRON COMPOUNDS, LEAD (elemental)",no differences,"mean body weight and organ weights compared among lead, iron and bismuth dosed birds",,Both Male and Female,Adult,"5 males, 5 females per group",,Toxicity Factor Datasets,6-8 mo,,,,,Laboratory,Birds,no differences,"mean body weight and organ weights compared among lead, iron and bismuth dosed birds",,,no differences,,,Other,text,false,false,false,false,false,toxicity
9191,,"DDE (4,4'-), DIELDRIN, HEPTACHLOR EPOXIDE, POLYCHLORINATED BIPHENYLS",0.158,mean eggshell thinning compared to "pre-pesticide" reference eggs,,Female,Adult,78 eggs,"62.80714, -92.08335",Toxicity Factor Datasets,,,,,,,Birds,0.158,mean eggshell thinning compared to "pre-pesticide" reference eggs,,0.158,,,,Other,quantitative,false,true,false,true,false,toxicity
9211,,"DDE (4,4'-)","3.09 (0.09 SE) ppm, wet wt",concentration in eggs,,Not Reported,Embryo,"20 clutches, 104 eggs","-24.98522, 25.34486",Toxicity Factor Datasets,,,,,,,Birds,"3.09 (0.09 SE) ppm, wet wt",concentration in eggs,,3.09,"3.09 (0.09 SE) ppm, wet wt",,,Other,quantitative,false,true,false,true,false,toxicity
9209,,FAMPHUR,85% decrease,post-mortem brain cholinesterase activity compared to control,,Not Reported,Not Reported,1 owl,"42.01804, -117.39582",Toxicity Factor Datasets,,,,,,,Birds,85% decrease,post-mortem brain cholinesterase activity compared to control,,85,85% decrease,%,percent,Other,quantitative,false,true,false,true,true,toxicity
9204,,"TRICHLOROPHENOXYACETIC ACID (2,4,5-)",increased post-application from 1 to 4.1 birds per 40 ha,population density,,,Adult,9 censuses pre- and post-spray,"39.32613, -120.2115",Toxicity Factor Datasets,,Nevada,,,,,Birds,increased post-application from 1 to 4.1 birds per 40 ha,population density,,1,increased post-application from 1 to 4.1 birds per 40 ha,,,Other,mixed,false,false,false,true,false,toxicity
9190,,"DDD (4,4'-), DDE (4,4'-), DDT (4,4'-), HEPTACHLOR EPOXIDE, OXYCHLORDANE, POLYCHLORINATED BIPHENYLS",0.121,percent eggshell thinning (as indicated by Ratcliffe Index) compared to pre-1947 eggs,,Not Reported,Embryo,39 eggs,"38.38725, -75.06639",Toxicity Factor Datasets,,,,,,,Birds,0.121,percent eggshell thinning (as indicated by Ratcliffe Index) compared to pre-1947 eggs,,0.121,,,,Other,quantitative,false,true,false,true,false,toxicity
9219,,DIELDRIN,no effect,no mortality observed,,Not Reported,Juvenile,12/dose,,Toxicity Factor Datasets,1 d at initiation,,,,,Laboratory,Birds,no effect,no mortality observed,,,no effect,,,Mortality,qualitative,false,false,true,false,false,toxicity
9220,,DICOFOL,ST = 1.020 - 0.056C,"regression equation relating shell thickness (mm) to log10 yolk concentration (C, ug/g); r2=0.39",,Female,Adult,100,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,ST = 1.020 - 0.056C,"regression equation relating shell thickness (mm) to log10 yolk concentration (C, ug/g); r2=0.39",,1.02,ST = 1.020 - 0.056C,,,Other,quantitative,false,true,false,true,false,toxicity
9221,,"DDT (4,4'-)",decrease @ 20 - 200 ppm,"eggshell thickness, weight and calcium concentration",,Female,Adult,18/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,decrease @ 20 - 200 ppm,"eggshell thickness, weight and calcium concentration",,20,decrease @ 20 - 200 ppm,ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
9222,,TOXAPHENE (POLYCHLORINATED CAMPHENES),108 lbs AI/acre (slope = 1.62) for exposure of 3d embryo; 101 lbs AI/acre (slope = 3.06) for exposure of 8d embryo,LC50,,Not Reported,Embryo,30/dose,,Toxicity Factor Datasets,3 or 8d of development,,,,,Laboratory,Birds,108 lbs AI/acre (slope = 1.62) for exposure of 3d embryo; 101 lbs AI/acre (slope = 3.06) for exposure of 8d embryo,LC50,,108,108 lbs AI/acre (slope = 1.62) for exposure of 3d embryo; 101 lbs AI/acre (slope = 3.06) for exposure of 8d embryo,,,LC50,quantitative,false,true,false,true,false,toxicity
9223,,PARATHION,0.8% @ 5 mg/L,brain acetylcholinesterase activity compared with controls,,Not Reported,Juvenile,4-5/dose,,Toxicity Factor Datasets,2 weeks old,,,,,Laboratory,Birds,0.8% @ 5 mg/L,brain acetylcholinesterase activity compared with controls,,0.8,0.8% @ 5 mg/L,mg/L,mg/L,Other,quantitative,false,true,false,true,true,toxicity
9224,,CHLORPYRIFOS,236 ppm,11 day dietary LC10,,Not Reported,Juvenile,10/group,,Toxicity Factor Datasets,14 d,,,,,Laboratory,Birds,236 ppm,11 day dietary LC10,,236,236 ppm,ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
9225,,METHYLPARATHION,no effect,number of eggs per incubated nest and percent fertility of eggs compared with controls,,Both Male and Female,Adult,12 pairs/group,,Toxicity Factor Datasets,7 mo,,,,,Laboratory,Birds,no effect,number of eggs per incubated nest and percent fertility of eggs compared with controls,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
9226,,PARATHION,"2.2 (day 3), 1.5 (day 8) lb/acre","LC50, exposed on day 3 or 8 of incubation",,Not Reported,Embryo,30/group,,Toxicity Factor Datasets,Day 3 or 8 of incubation,,,,,Laboratory,Birds,"2.2 (day 3), 1.5 (day 8) lb/acre","LC50, exposed on day 3 or 8 of incubation",,2.2,"2.2 (day 3), 1.5 (day 8) lb/acre",,,LC50,quantitative,false,true,false,true,false,toxicity
9227,,,see citation tables,LD50s for 42 compounds in aqueous and oil vehicles,,Not Reported,Embryo,30 eggs/group,,Toxicity Factor Datasets,incubation day 3-8,,,,,Laboratory,Birds,see citation tables,LD50s for 42 compounds in aqueous and oil vehicles,,,see citation tables,,,Other,qualitative,false,false,true,false,false,toxicity
9228,,CRUDE OILS,no effect,body weight,,Not Reported,Adult,5/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,no effect,body weight,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
9229,,"AROCLOR 1254, DDE (4,4'-)",344  (95% CL; 156-686) ppm DDE lipid basis and 346 (95%CL; 133-686) ppm PCB lipid basis @ 40 ppm DDE + 40 ppm PCB diet,mean DDE and PCB residue levels in eggs,,Female,Adult,13,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,344  (95% CL; 156-686) ppm DDE lipid basis and 346 (95%CL; 133-686) ppm PCB lipid basis @ 40 ppm DDE + 40 ppm PCB diet,mean DDE and PCB residue levels in eggs,,344,344  (95% CL; 156-686) ppm DDE lipid basis and 346 (95%CL; 133-686) ppm PCB lipid basis @ 40 ppm DDE + 40 ppm PCB diet,ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
9230,,CRUDE OILS,increase @ 0.025 - 5%,pathological release of  ornithine carbamyltransferase from kidney,,Both Male and Female,Juvenile,10/dose,,Toxicity Factor Datasets,0-8 wks post-hatch,,,,,Laboratory,Birds,increase @ 0.025 - 5%,pathological release of  ornithine carbamyltransferase from kidney,,0.025,increase @ 0.025 - 5%,%,percent,Other,quantitative,false,true,false,true,true,toxicity
9231,,LEAD (elemental),"increased @ 7, 14, 21 d post-dose",concentration of lead in blood versus controls,,Male,Adult,4/group,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,"increased @ 7, 14, 21 d post-dose",concentration of lead in blood versus controls,,7,"increased @ 7, 14, 21 d post-dose",,,Other,mixed,false,false,false,true,false,toxicity
9232,,CYANIDE,increased,rhodanese and 3-mercaptopyruvate sulfurtransferase activities in brain versus controls,,Female,Adult,5/treatment,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,increased,rhodanese and 3-mercaptopyruvate sulfurtransferase activities in brain versus controls,,,increased,,,Other,qualitative,false,false,true,false,false,toxicity
9233,,LEAD NITRATE,"decreased @ 3,000, 30,000 ppm, incubation day 3 exposure",embyronic length and weight by incubation day 18 versus controls,,Not Reported,Embryo,30 eggs/group,,Toxicity Factor Datasets,3 or 8 days of incubation (time of treatment),,,,,Laboratory,Birds,"decreased @ 3,000, 30,000 ppm, incubation day 3 exposure",embyronic length and weight by incubation day 18 versus controls,,3,"decreased @ 3,000, 30,000 ppm, incubation day 3 exposure",ppm,mg/L,Other,mixed,false,false,false,true,true,toxicity
9234,,LEAD (elemental),"decreased in  Pb/commerical (hemoglobin only), Pb/corn+Ca, and Pb/corn only","red blood cell counts, packed cell volume, hemoglobin concentration versus controls",,Both Male and Female,Adult,treatment = 10/group
control = 5,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,"decreased in  Pb/commerical (hemoglobin only), Pb/corn+Ca, and Pb/corn only","red blood cell counts, packed cell volume, hemoglobin concentration versus controls",,,"decreased in  Pb/commerical (hemoglobin only), Pb/corn+Ca, and Pb/corn only",,,Other,qualitative,false,false,true,false,false,toxicity
